id;scene;friendly_name;location;type;x;y;renderscene;rendertype;context;room;game
TRADE_PRESCRIPTION;DEATH_MOUNTAIN_TRAIL;Prescription;OOT Death Mountain Trail Prescription;npc;565;119;DEATH_MOUNTAIN_TRAIL;npc;Adult;2;oot
TRADE_CLAIM_CHECK;DEATH_MOUNTAIN_TRAIL;Claim Check;OOT Death Mountain Trail Claim Check;npc;575;99;DEATH_MOUNTAIN_TRAIL;npc;Adult;2;oot
TRADE_BIGGORON_SWORD;DEATH_MOUNTAIN_TRAIL;Biggoron Sword;OOT Death Mountain Trail Biggoron Sword;npc;586;81;DEATH_MOUNTAIN_TRAIL;npc;Adult;2;oot
0x82;DEATH_MOUNTAIN_TRAIL;Bombable Wall - Entrance;OOT Death Mountain Trail GS Entrance;gs;799;480;DEATH_MOUNTAIN_TRAIL;gs;All;0;oot
0x81;DEATH_MOUNTAIN_TRAIL;Soil;OOT Death Mountain Trail GS Soil;gs;126;344;DEATH_MOUNTAIN_TRAIL;gs;Child;0;oot
0x83;DEATH_MOUNTAIN_TRAIL;Red Rock - Above Dodongo's Cavern;OOT Death Mountain Trail GS Above Dodongo;gs;176;89;DEATH_MOUNTAIN_TRAIL;gs;Adult;0;oot
0x84;DEATH_MOUNTAIN_TRAIL;Red Rock - Before Climb;OOT Death Mountain Trail GS Before Climb;gs;685;515;DEATH_MOUNTAIN_TRAIL;gs;Adult;2;oot
0x07;DEATH_MOUNTAIN_TRAIL;Cow;OOT Death Mountain Trail Cow;cow;719;198;OOT_GROTTO_DEATH_TRIAL_COW;cow;All;0;oot
0x00001;DEATH_MOUNTAIN_TRAIL;Upper;OOT Death Mountain Trail Rupee Upper;rupee;465;264;DEATH_MOUNTAIN_TRAIL;rupee;Child;1;oot
0x00002;DEATH_MOUNTAIN_TRAIL;Lower;OOT Death Mountain Trail Rupee Lower;rupee;340;254;DEATH_MOUNTAIN_TRAIL;rupee;Child;1;oot
0x00026;DEATH_MOUNTAIN_TRAIL;Mast;OOT Death Mountain Trail Big Fairy;fairy_spot;276;514;DEATH_MOUNTAIN_TRAIL;fairy_spot;All;1;oot
0x03;DEKU_TREE;Map;OOT Deku Tree Map Chest;chest;889;548;DEKU_TREE;chest;All;0;oot
0x02;DEKU_TREE;Compass;OOT Deku Tree Compass Chest;chest;1174;584;DEKU_TREE;chest;All;1;oot
0x06;DEKU_TREE;Compass Side Room;OOT Deku Tree Compass Room Side Chest;chest;730;552;DEKU_TREE;chest;All;1;oot
0x01;DEKU_TREE;Slingshot;OOT Deku Tree Slingshot Chest;chest;1043;512;DEKU_TREE;chest;All;2;oot
0x05;DEKU_TREE;Slingshot - Side;OOT Deku Tree Slingshot Side Chest;chest;889;313;DEKU_TREE;chest;All;2;oot
0x04;DEKU_TREE;Basement;OOT Deku Tree Basement Chest;chest;714;578;DEKU_TREE;chest;All;3;oot
0x0b;DEKU_TREE;Behind Chest;OOT Deku Tree GS Compass;gs;729;508;DEKU_TREE;gs;All;1;oot
0x0a;DEKU_TREE;Basement Vines;OOT Deku Tree GS Basement Vines;gs;871;499;DEKU_TREE;gs;All;3;oot
0x09;DEKU_TREE;Basement Gate;OOT Deku Tree GS Basement Gate;gs;464;583;DEKU_TREE;gs;All;3;oot
0x08;DEKU_TREE;Basement Back Room;OOT Deku Tree GS Basement Back Room;gs;515;375;DEKU_TREE;gs;All;4;oot
0x00006;DEKU_TREE;Lobby 1;OOT Deku Tree Grass Lobby 1;grass;662;738;DEKU_TREE;grass;All;0;oot
0x00007;DEKU_TREE;Lobby 2;OOT Deku Tree Grass Lobby 2;grass;618;742;DEKU_TREE;grass;All;0;oot
0x00008;DEKU_TREE;Lobby 3;OOT Deku Tree Grass Lobby 3;grass;582;749;DEKU_TREE;grass;All;0;oot
0x00009;DEKU_TREE;Lobby 4;OOT Deku Tree Grass Lobby 4;grass;474;603;DEKU_TREE;grass;All;0;oot
0x0000a;DEKU_TREE;Lobby 5;OOT Deku Tree Grass Lobby 5;grass;494;589;DEKU_TREE;grass;All;0;oot
0x00200;DEKU_TREE;Slingshot Room 1;OOT Deku Tree Grass Slingshot Room 1;grass;551;850;DEKU_TREE;grass;All;2;oot
0x00201;DEKU_TREE;Slingshot Room 2;OOT Deku Tree Grass Slingshot Room 2;grass;586;864;DEKU_TREE;grass;All;2;oot
0x00202;DEKU_TREE;Slingshot Room 3;OOT Deku Tree Grass Slingshot Room 3;grass;559;710;DEKU_TREE;grass;All;2;oot
0x00203;DEKU_TREE;Slingshot Room 4;OOT Deku Tree Grass Slingshot Room 4;grass;608;703;DEKU_TREE;grass;All;2;oot
0x00301;DEKU_TREE;Basement - Main 1;OOT Deku Tree Grass Basement Main 1;grass;975;645;DEKU_TREE;grass;All;3;oot
0x00302;DEKU_TREE;Basement - Main 2;OOT Deku Tree Grass Basement Main 2;grass;1019;653;DEKU_TREE;grass;All;3;oot
0x00400;DEKU_TREE;Eye Switch Room 1;OOT Deku Tree Grass Eye Switch Room 1;grass;923;606;DEKU_TREE;grass;All;5;oot
0x00401;DEKU_TREE;Eye Switch Room 2;OOT Deku Tree Grass Eye Switch Room 2;grass;978;618;DEKU_TREE;grass;All;5;oot
0x00402;DEKU_TREE;Eye Switch Room 3;OOT Deku Tree Grass Eye Switch Room 3;grass;568;603;DEKU_TREE;grass;All;5;oot
0x00403;DEKU_TREE;Eye Switch Room 4;OOT Deku Tree Grass Eye Switch Room 4;grass;520;614;DEKU_TREE;grass;All;5;oot
0x00501;DEKU_TREE;Water Room 1;OOT Deku Tree Grass Water Room 1;grass;385;553;DEKU_TREE;grass;All;6;oot
0x00502;DEKU_TREE;Water Room 2;OOT Deku Tree Grass Water Room 2;grass;425;553;DEKU_TREE;grass;All;6;oot
0x00602;DEKU_TREE;Torch Room 1;OOT Deku Tree Grass Torch Room 1;grass;416;657;DEKU_TREE;grass;All;7;oot
0x00603;DEKU_TREE;Torch Room 2;OOT Deku Tree Grass Torch Room 2;grass;510;627;DEKU_TREE;grass;All;7;oot
0x00702;DEKU_TREE;Larva Room 1;OOT Deku Tree Grass Larva Room 1;grass;445;629;DEKU_TREE;grass;All;8;oot
0x00703;DEKU_TREE;Larva Room 2;OOT Deku Tree Grass Larva Room 2;grass;477;617;DEKU_TREE;grass;All;8;oot
0x00900;DEKU_TREE;Pre-Boss Room 1;OOT Deku Tree Grass Pre-Boss Room 1;grass;895;498;DEKU_TREE;grass;All;9;oot
0x00901;DEKU_TREE;Pre-Boss Room 2;OOT Deku Tree Grass Pre-Boss Room 2;grass;916;506;DEKU_TREE;grass;All;9;oot
0x00902;DEKU_TREE;Pre-Boss Room 3;OOT Deku Tree Grass Pre-Boss Room 3;grass;940;513;DEKU_TREE;grass;All;9;oot
0x00a02;DEKU_TREE;Compass Room 1;OOT Deku Tree Grass Compass Room 1;grass;1143;563;DEKU_TREE;grass;All;1;oot
0x00a03;DEKU_TREE;Compass Room 2;OOT Deku Tree Grass Compass Room 2;grass;1066;560;DEKU_TREE;grass;All;1;oot
0x00019;DEKU_TREE;Main Room - Lower;OOT Deku Tree Heart Main Room Lower;heart;674;626;DEKU_TREE;heart;All;0;oot
0x0001a;DEKU_TREE;Main Room - Upper;OOT Deku Tree Heart Main Room Upper;heart;724;315;DEKU_TREE;heart;All;0;oot
0x00906;DEKU_TREE;Pre-Boss 1;OOT Deku Tree Heart Pre-Boss 1;heart;427;706;DEKU_TREE;heart;All;9;oot
0x00907;DEKU_TREE;Pre-Boss 2;OOT Deku Tree Heart Pre-Boss 2;heart;532;762;DEKU_TREE;heart;All;9;oot
0x00908;DEKU_TREE;Pre-Boss 3;OOT Deku Tree Heart Pre-Boss 3;heart;1023;636;DEKU_TREE;heart;All;9;oot
0x03;DEKU_TREE;Map;OOT MQ Deku Tree Map Chest;chest;0;0;MQ_DEKU_TREE;chest;All;0;oot_mq
0x01;DEKU_TREE;Compass;OOT MQ Deku Tree Compass Chest;chest;0;0;MQ_DEKU_TREE;chest;All;0;oot_mq
0x06;DEKU_TREE;Slingshot;OOT MQ Deku Tree Slingshot Chest;chest;0;0;MQ_DEKU_TREE;chest;All;0;oot_mq
0x02;DEKU_TREE;Slingshot Room Far Chest;OOT MQ Deku Tree Slingshot Room Far Chest;chest;0;0;MQ_DEKU_TREE;chest;All;0;oot_mq
0x04;DEKU_TREE;Basement Chest;OOT MQ Deku Tree Basement Chest;chest;0;0;MQ_DEKU_TREE;chest;All;0;oot_mq
0x05;DEKU_TREE;Before Water Platform;OOT MQ Deku Tree Before Water Platform Chest;chest;0;0;MQ_DEKU_TREE;chest;All;0;oot_mq
0x00;DEKU_TREE;After Water Platform;OOT MQ Deku Tree After Water Platform Chest;chest;0;0;MQ_DEKU_TREE;chest;All;0;oot_mq
0x1b;DEKU_TREE;Scrub;OOT MQ Deku Tree Scrub;scrub;0;0;MQ_DEKU_TREE;scrub;All;0;oot_mq
0x08;DEKU_TREE;Back Room;OOT MQ Deku Tree GS Back Room;gs;0;0;MQ_DEKU_TREE;gs;All;0;oot_mq
0x09;DEKU_TREE;Lobby Crate;OOT MQ Deku Tree GS Lobby Crate;gs;0;0;MQ_DEKU_TREE;gs;All;0;oot_mq
0x0a;DEKU_TREE;Song of Time;OOT MQ Deku Tree GS Song of Time Blocks;gs;0;0;MQ_DEKU_TREE;gs;All;0;oot_mq
0x0b;DEKU_TREE;Compass Room;OOT MQ Deku Tree GS Compass Room;gs;0;0;MQ_DEKU_TREE;gs;All;0;oot_mq
0x00005;DEKU_TREE;Entrance Lower 1;OOT MQ Deku Tree Grass Entrance Lower 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00006;DEKU_TREE;Entrance Lower 2;OOT MQ Deku Tree Grass Entrance Lower 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00007;DEKU_TREE;Entrance Lower 3;OOT MQ Deku Tree Grass Entrance Lower 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00014;DEKU_TREE;Entrance Lower 4;OOT MQ Deku Tree Grass Entrance Lower 4;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00015;DEKU_TREE;Entrance Lower 5;OOT MQ Deku Tree Grass Entrance Lower 5;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00008;DEKU_TREE;Entrance Upper 1;OOT MQ Deku Tree Grass Entrance Upper 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00009;DEKU_TREE;Entrance Upper 2;OOT MQ Deku Tree Grass Entrance Upper 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00100;DEKU_TREE;Before Compass 1;OOT MQ Deku Tree Grass Room Before Compass 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00101;DEKU_TREE;Before Compass 2;OOT MQ Deku Tree Grass Room Before Compass 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00102;DEKU_TREE;Before Compass 3;OOT MQ Deku Tree Grass Room Before Compass 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00105;DEKU_TREE;Before Compass 4;OOT MQ Deku Tree Grass Room Before Compass 4;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00106;DEKU_TREE;Before Compass 5;OOT MQ Deku Tree Grass Room Before Compass 5;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00107;DEKU_TREE;Before Compass 6;OOT MQ Deku Tree Grass Room Before Compass 6;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00108;DEKU_TREE;Before Compass 7;OOT MQ Deku Tree Grass Room Before Compass 7;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00203;DEKU_TREE;Compass Room 1;OOT MQ Deku Tree Grass Compass Room 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00204;DEKU_TREE;Compass Room 2;OOT MQ Deku Tree Grass Compass Room 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00205;DEKU_TREE;Compass Room 3;OOT MQ Deku Tree Grass Compass Room 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00206;DEKU_TREE;Compass Room 4;OOT MQ Deku Tree Grass Compass Room 4;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00301;DEKU_TREE;Basement Lower 1;OOT MQ Deku Tree Grass Basement Lower 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00302;DEKU_TREE;Basement Lower 2;OOT MQ Deku Tree Grass Basement Lower 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x0030b;DEKU_TREE;Basement Lower 3;OOT MQ Deku Tree Grass Basement Lower 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x0030c;DEKU_TREE;Basement Lower 4;OOT MQ Deku Tree Grass Basement Lower 4;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00303;DEKU_TREE;Basement Upper 1;OOT MQ Deku Tree Grass Basement Upper 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00304;DEKU_TREE;Basement Upper 2;OOT MQ Deku Tree Grass Basement Upper 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00305;DEKU_TREE;Basement Upper 3;OOT MQ Deku Tree Grass Basement Upper 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00400;DEKU_TREE;Before Spike 1;OOT MQ Deku Tree Grass Room Before Spike 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00401;DEKU_TREE;Before Spike 2;OOT MQ Deku Tree Grass Room Before Spike 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00402;DEKU_TREE;Before Spike 3;OOT MQ Deku Tree Grass Room Before Spike 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00403;DEKU_TREE;Before Spike 4;OOT MQ Deku Tree Grass Room Before Spike 4;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00502;DEKU_TREE;Spike Room Back 1;OOT MQ Deku Tree Grass Spike Room Back 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00503;DEKU_TREE;Spike Room Back 2;OOT MQ Deku Tree Grass Spike Room Back 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00504;DEKU_TREE;Spike Room Front 1;OOT MQ Deku Tree Grass Spike Room Front 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00505;DEKU_TREE;Spike Room Front 2;OOT MQ Deku Tree Grass Spike Room Front 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00506;DEKU_TREE;Spike Room Front 3;OOT MQ Deku Tree Grass Spike Room Front 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00601;DEKU_TREE;Larva Room 1;OOT MQ Deku Tree Grass Larvae Room 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00602;DEKU_TREE;Larva Room 2;OOT MQ Deku Tree Grass Larvae Room 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00705;DEKU_TREE;Gravestone Room 1;OOT MQ Deku Tree Grass Gravestone Room 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x0070d;DEKU_TREE;Gravestone Room 2;OOT MQ Deku Tree Grass Gravestone Room 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x0070e;DEKU_TREE;Gravestone Room 3;OOT MQ Deku Tree Grass Gravestone Room 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x0070f;DEKU_TREE;Gravestone Room 4;OOT MQ Deku Tree Grass Gravestone Room 4;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00710;DEKU_TREE;Gravestone Room 5;OOT MQ Deku Tree Grass Gravestone Room 5;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00804;DEKU_TREE;Back Room 1;OOT MQ Deku Tree Grass Back Room 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00805;DEKU_TREE;Back Room 2;OOT MQ Deku Tree Grass Back Room 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00806;DEKU_TREE;Back Room 3;OOT MQ Deku Tree Grass Back Room 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00900;DEKU_TREE;Before Boss 1;OOT MQ Deku Tree Grass Room Before Boss 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00901;DEKU_TREE;Before Boss 2;OOT MQ Deku Tree Grass Room Before Boss 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00902;DEKU_TREE;Before Boss 3;OOT MQ Deku Tree Grass Room Before Boss 3;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00a00;DEKU_TREE;Slingshot Room Back 1;OOT MQ Deku Tree Grass Slingshot Room Back 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00a01;DEKU_TREE;Slingshot Room Back 2;OOT MQ Deku Tree Grass Slingshot Room Back 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00a02;DEKU_TREE;Slingshot Room Front 1;OOT MQ Deku Tree Grass Slingshot Room Front 1;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00a03;DEKU_TREE;Slingshot Room Front 2;OOT MQ Deku Tree Grass Slingshot Room Front 2;grass;0;0;MQ_DEKU_TREE;grass;All;0;oot_mq
0x00012;DEKU_TREE;Lobby;OOT MQ Deku Tree Heart Lobby;heart;0;0;MQ_DEKU_TREE;heart;All;0;oot_mq
0x00104;DEKU_TREE;Before Compass;OOT MQ Deku Tree Heart Before Compass;heart;0;0;MQ_DEKU_TREE;heart;All;0;oot_mq
0x0020b;DEKU_TREE;Compass Room;OOT MQ Deku Tree Heart Compass Room;heart;0;0;MQ_DEKU_TREE;heart;All;0;oot_mq
0x00906;DEKU_TREE;Before Boss 1;OOT MQ Deku Tree Heart Before Boss 1;heart;0;0;MQ_DEKU_TREE;heart;All;0;oot_mq
0x00907;DEKU_TREE;Before Boss 2;OOT MQ Deku Tree Heart Before Boss 2;heart;0;0;MQ_DEKU_TREE;heart;All;0;oot_mq
0x00908;DEKU_TREE;Before Boss 3;OOT MQ Deku Tree Heart Before Boss 3;heart;0;0;MQ_DEKU_TREE;heart;All;0;oot_mq
0x00a05;DEKU_TREE;Slingshot Room;OOT MQ Deku Tree Heart Slingshot Room;heart;0;0;MQ_DEKU_TREE;heart;All;0;oot_mq
0x00709;DEKU_TREE;Item 1;OOT MQ Deku Tree Wonder Item 1;wonder;0;0;MQ_DEKU_TREE;wonder;All;0;oot_mq
0x0070a;DEKU_TREE;Item 2;OOT MQ Deku Tree Wonder Item 2;wonder;0;0;MQ_DEKU_TREE;wonder;All;0;oot_mq
0x0070b;DEKU_TREE;Item 3;OOT MQ Deku Tree Wonder Item 3;wonder;0;0;MQ_DEKU_TREE;wonder;All;0;oot_mq
0x0070c;DEKU_TREE;Item 4;OOT MQ Deku Tree Wonder Item 4;wonder;0;0;MQ_DEKU_TREE;wonder;All;0;oot_mq
0x0001c;DEKU_TREE;Main Room 2nd Floor Crate;OOT MQ Deku Tree Main Room 2nd Floor Crate;crate;0;0;MQ_DEKU_TREE;crate;All;0;oot_mq
0x00a10;DEKU_TREE;Slingshot Room Large Crate 1;OOT MQ Deku Tree Slingshot Room Large Crate 1;crate;0;0;MQ_DEKU_TREE;crate;All;0;oot_mq
0x00a11;DEKU_TREE;Slingshot Room Large Crate 2;OOT MQ Deku Tree Slingshot Room Large Crate 2;crate;0;0;MQ_DEKU_TREE;crate;All;0;oot_mq
0x0d;DESERT_COLOSSUS;Arch - Heart Piece;OOT Desert Colossus HP;collectible;631;248;DESERT_COLOSSUS;collectible;All;0;oot
SHEIK_SPIRIT;DESERT_COLOSSUS;Requiem of Spirit;OOT Desert Colossus Song Spirit;npc;687;223;DESERT_COLOSSUS;npc;All;0;oot
0xb0;DESERT_COLOSSUS;Soil;OOT Desert Colossus GS Soil;gs;683;184;DESERT_COLOSSUS;gs;Child;0;oot
0xb3;DESERT_COLOSSUS;Tree;OOT Desert Colossus GS Tree;gs;371;49;DESERT_COLOSSUS;gs;Adult;0;oot
0xb2;DESERT_COLOSSUS;Plateau;OOT Desert Colossus GS Plateau;gs;432;428;DESERT_COLOSSUS;gs;Adult;0;oot
0x00001;DESERT_COLOSSUS;Oasis 1;OOT Desert Colossus Oasis Fairy 1;fairy;343;110;DESERT_COLOSSUS;fairy;All;0;oot
0x10001;DESERT_COLOSSUS;Oasis 2;OOT Desert Colossus Oasis Fairy 2;fairy;358;105;DESERT_COLOSSUS;fairy;All;0;oot
0x20001;DESERT_COLOSSUS;Oasis 3;OOT Desert Colossus Oasis Fairy 3;fairy;328;104;DESERT_COLOSSUS;fairy;All;0;oot
0x30001;DESERT_COLOSSUS;Oasis 4;OOT Desert Colossus Oasis Fairy 4;fairy;343;92;DESERT_COLOSSUS;fairy;All;0;oot
0x40001;DESERT_COLOSSUS;Oasis 5;OOT Desert Colossus Oasis Fairy 5;fairy;361;90;DESERT_COLOSSUS;fairy;All;0;oot
0x50001;DESERT_COLOSSUS;Oasis 6;OOT Desert Colossus Oasis Fairy 6;fairy;325;90;DESERT_COLOSSUS;fairy;All;0;oot
0x60001;DESERT_COLOSSUS;Oasis 7;OOT Desert Colossus Oasis Fairy 7;fairy;350;77;DESERT_COLOSSUS;fairy;All;0;oot
0x70001;DESERT_COLOSSUS;Oasis 8;OOT Desert Colossus Oasis Fairy 8;fairy;333;77;DESERT_COLOSSUS;fairy;All;0;oot
0x00013;DESERT_COLOSSUS;Oasis 1;OOT Desert Colossus Wonder Item Oasis 1;wonder;284;59;DESERT_COLOSSUS;wonder;All;0;oot
0x00015;DESERT_COLOSSUS;Oasis 2;OOT Desert Colossus Wonder Item Oasis 2;wonder;289;84;DESERT_COLOSSUS;wonder;All;0;oot
0x00016;DESERT_COLOSSUS;Oasis - Child;OOT Desert Colossus Wonder Item Oasis Child;wonder;372;50;DESERT_COLOSSUS;wonder;Child;0;oot
0x00014;DESERT_COLOSSUS;Fountain 1;OOT Desert Colossus Wonder Item Fountain 1;wonder;391;582;DESERT_COLOSSUS;wonder;All;0;oot
0x00017;DESERT_COLOSSUS;Fountain 2;OOT Desert Colossus Wonder Item Fountain 2;wonder;353;601;DESERT_COLOSSUS;wonder;All;0;oot
0x0b;DESERT_COLOSSUS;Silver Gauntlets;OOT Spirit Temple Silver Gauntlets;chest;734;127;DESERT_COLOSSUS;chest;All;0;oot
0x09;DESERT_COLOSSUS;Mirror Shield;OOT Spirit Temple Mirror Shield;chest;786;222;DESERT_COLOSSUS;chest;All;0;oot
0x08;DODONGO_CAVERN;Map;OOT Dodongo Cavern Map Chest;chest;410;297;DODONGO_CAVERN;chest;All;0;oot
0x05;DODONGO_CAVERN;Compass;OOT Dodongo Cavern Compass Chest;chest;809;529;DODONGO_CAVERN;chest;All;2;oot
0x06;DODONGO_CAVERN;Bomb Bag - Side;OOT Dodongo Cavern Bomb Bag Side Chest;chest;147;277;DODONGO_CAVERN;chest;All;5;oot
0x04;DODONGO_CAVERN;Bomb Bag;OOT Dodongo Cavern Bomb Bag Chest;chest;524;183;DODONGO_CAVERN;chest;All;5;oot
0x0a;DODONGO_CAVERN;Bridge;OOT Dodongo Cavern Bridge Chest;chest;557;176;DODONGO_CAVERN;chest;All;0;oot
0x1f;DODONGO_CAVERN;Lobby;OOT Dodongo Cavern Lobby Scrub;scrub;274;304;DODONGO_CAVERN;scrub;All;0;oot
0x1d;DODONGO_CAVERN;Blue Side Room;OOT Dodongo Cavern Green Side Room Scrub;scrub;781;230;DODONGO_CAVERN;scrub;All;4;oot
0x1e;DODONGO_CAVERN;Bomb Bag Side Room - Left;OOT Dodongo Cavern Bomb Bag Side Room Left Scrub;scrub;817;227;DODONGO_CAVERN;scrub;All;5;oot
0x1c;DODONGO_CAVERN;Bomb Bag Side Room - Right;OOT Dodongo Cavern Bomb Bag Side Room Right Scrub;scrub;828;380;DODONGO_CAVERN;scrub;All;5;oot
0x14;DODONGO_CAVERN;Side Room;OOT Dodongo Cavern GS Side Room;gs;458;557;DODONGO_CAVERN;gs;All;1;oot
0x10;DODONGO_CAVERN;Stairs - Vines;OOT Dodongo Cavern GS Stairs Vines;gs;392;125;DODONGO_CAVERN;gs;All;2;oot
0x12;DODONGO_CAVERN;Stairs - Top;OOT Dodongo Cavern GS Stairs Top;gs;167;95;DODONGO_CAVERN;gs;All;2;oot
0x11;DODONGO_CAVERN;Scarecrow;OOT Dodongo Cavern GS Scarecrow;gs;341;135;DODONGO_CAVERN;gs;All;1;oot
0x13;DODONGO_CAVERN;Near Boss;OOT Dodongo Cavern GS Near Boss;gs;827;500;DODONGO_CAVERN;gs;All;6;oot
0x010c;DODONGO_CAVERN;Right Corridor 1;OOT Dodongo Cavern Pot Right Corridor Pot 1;pot;212;233;DODONGO_CAVERN;pot;All;1;oot
0x010d;DODONGO_CAVERN;Right Corridor 2;OOT Dodongo Cavern Pot Right Corridor Pot 2;pot;221;244;DODONGO_CAVERN;pot;All;1;oot
0x010f;DODONGO_CAVERN;Right Corridor 3;OOT Dodongo Cavern Pot Right Corridor Pot 3;pot;473;234;DODONGO_CAVERN;pot;All;1;oot
0x0110;DODONGO_CAVERN;Right Corridor 4;OOT Dodongo Cavern Pot Right Corridor Pot 4;pot;488;234;DODONGO_CAVERN;pot;All;1;oot
0x0111;DODONGO_CAVERN;Right Corridor 5;OOT Dodongo Cavern Pot Right Corridor Pot 5;pot;735;125;DODONGO_CAVERN;pot;All;1;oot
0x0112;DODONGO_CAVERN;Right Corridor 6;OOT Dodongo Cavern Pot Right Corridor Pot 6;pot;769;134;DODONGO_CAVERN;pot;All;1;oot
0x0217;DODONGO_CAVERN;Stairs 1;OOT Dodongo Cavern Pot Stairs Pot 1;pot;92;261;DODONGO_CAVERN;pot;All;2;oot
0x0218;DODONGO_CAVERN;Stairs 2;OOT Dodongo Cavern Pot Stairs Pot 2;pot;109;254;DODONGO_CAVERN;pot;All;2;oot
0x0219;DODONGO_CAVERN;Stairs 3;OOT Dodongo Cavern Pot Stairs Pot 3;pot;336;161;DODONGO_CAVERN;pot;All;2;oot
0x021a;DODONGO_CAVERN;Stairs 4;OOT Dodongo Cavern Pot Stairs Pot 4;pot;347;158;DODONGO_CAVERN;pot;All;2;oot
0x0308;DODONGO_CAVERN;Miniboss 1;OOT Dodongo Cavern Pot Miniboss 1;pot;663;250;DODONGO_CAVERN;pot;All;3;oot
0x0309;DODONGO_CAVERN;Miniboss 2;OOT Dodongo Cavern Pot Miniboss 2;pot;672;253;DODONGO_CAVERN;pot;All;3;oot
0x030a;DODONGO_CAVERN;Miniboss 3;OOT Dodongo Cavern Pot Miniboss 3;pot;840;396;DODONGO_CAVERN;pot;All;3;oot
0x030b;DODONGO_CAVERN;Miniboss 4;OOT Dodongo Cavern Pot Miniboss 4;pot;838;408;DODONGO_CAVERN;pot;All;3;oot
0x040a;DODONGO_CAVERN;Blue Room 1;OOT Dodongo Cavern Pot Green Room Pot 1;pot;455;327;DODONGO_CAVERN;pot;All;4;oot
0x040b;DODONGO_CAVERN;Blue Room 2;OOT Dodongo Cavern Pot Green Room Pot 2;pot;236;394;DODONGO_CAVERN;pot;All;4;oot
0x040c;DODONGO_CAVERN;Blue Room 3;OOT Dodongo Cavern Pot Green Room Pot 3;pot;401;299;DODONGO_CAVERN;pot;All;4;oot
