id;scene;friendly_name;location;type;x;y;z;renderscene;rendertype;context;room;game;requierements;tooltip
0x0002c;CLOCK_TOWN_EAST;Basket Bomb 1;MM Clock Town East Wonder Item Basket 1;wonder;549;287;0;CLOCK_TOWN_EAST;wonder;All;0;mm;Bomb (MM) / Bombchu (MM);Throw a bomb into the basket
0x1002c;CLOCK_TOWN_EAST;Basket Bomb 2;MM Clock Town East Wonder Item Basket 2;wonder;542;280;0;CLOCK_TOWN_EAST;wonder;All;0;mm;Bomb (MM) / Bombchu (MM);Throw a bomb into the basket
0x2002c;CLOCK_TOWN_EAST;Basket Bomb 3;MM Clock Town East Wonder Item Basket 3;wonder;533;285;0;CLOCK_TOWN_EAST;wonder;All;0;mm;Bomb (MM) / Bombchu (MM);Throw a bomb into the basket
0x0002a;CLOCK_TOWN_EAST;Target Left 1;MM Clock Town East Wonder Item Target Left 1;wonder;528;273;0;CLOCK_TOWN_EAST;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Bomb (MM) / Bombchu (MM);Touch the target with an arrow / hookshot / bomb explosion
0x1002a;CLOCK_TOWN_EAST;Target Left 2;MM Clock Town East Wonder Item Target Left 2;wonder;521;266;0;CLOCK_TOWN_EAST;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Bomb (MM) / Bombchu (MM);Touch the target with an arrow / hookshot / bomb explosion
0x2002a;CLOCK_TOWN_EAST;Target Left 3;MM Clock Town East Wonder Item Target Left 3;wonder;512;271;0;CLOCK_TOWN_EAST;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Bomb (MM) / Bombchu (MM);Touch the target with an arrow / hookshot / bomb explosion
0x0002b;CLOCK_TOWN_EAST;Target Right 1;MM Clock Town East Wonder Item Target Right 1;wonder;568;275;1;CLOCK_TOWN_EAST;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Bomb (MM) / Bombchu (MM);Touch the target with an arrow / hookshot / bomb explosion
0x1002b;CLOCK_TOWN_EAST;Target Right 2;MM Clock Town East Wonder Item Target Right 2;wonder;576;282;0;CLOCK_TOWN_EAST;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Bomb (MM) / Bombchu (MM);Touch the target with an arrow / hookshot / bomb explosion
0x2002b;CLOCK_TOWN_EAST;Target Right 3;MM Clock Town East Wonder Item Target Right 3;wonder;559;281;2;CLOCK_TOWN_EAST;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Bomb (MM) / Bombchu (MM);Touch the target with an arrow / hookshot / bomb explosion
MASK_POSTMAN;CLOCK_TOWN_EAST;Postman Hat;MM Clock Town Postman Hat;npc;356;299;0;CLOCK_TOWN_EAST;npc;All;0;mm;Letter to Mama, Soul of Citizens (MM), Clock (Night 3);Give the <b>Letter to Mama</b> to the Postman on last night
0x0a;CLOCK_TOWN_EAST;Silver Rupee;MM Clock Town Silver Rupee Chest;chest;795;571;0;CLOCK_TOWN_EAST;chest;All;0;mm;;Jump on the targets to reach the top of the archery, then continue until you find the chest
CHEST_GAME;CLOCK_TOWN_EAST;Heart Piece;MM Chest Game HP;none;0;0;0;TREASURE_SHOP;none;All;0;mm;;
SHOOTING_GAME_TOWN_1;CLOCK_TOWN_EAST;Reward 1;MM Town Archery Reward 1;none;0;0;0;SHOOTING_GALLERY;none;All;0;mm;;
SHOOTING_GAME_TOWN_2;CLOCK_TOWN_EAST;Reward 2;MM Town Archery Reward 2;none;0;0;0;SHOOTING_GALLERY;none;All;0;mm;;
HONEY_DARLING_2;CLOCK_TOWN_EAST;Reward - All Days;MM Honey & Darling Reward All Days;none;0;0;0;HONEY_DARLING;none;All;0;mm;;
HONEY_DARLING_1;CLOCK_TOWN_EAST;Reward - Any Day;MM Honey & Darling Reward Any Day;none;0;0;0;HONEY_DARLING;none;All;0;mm;;
MAYOR_HEART_PIECE;CLOCK_TOWN_EAST;Heart Piece;MM Mayor's Office HP;none;0;0;0;MAYOR_HOUSE;none;All;0;mm;;
MASK_KAFEI;CLOCK_TOWN_EAST;Kafei's Mask;MM Mayor's Office Kafei's Mask;none;0;0;0;MAYOR_HOUSE;none;All;0;mm;;
CHATEAU_ROMANI;CLOCK_TOWN_EAST;Bottle;MM Milk Bar Madame Aroma Bottle;none;0;0;0;MILK_BAR;none;All;0;mm;;
MILK_BAR_CHATEAU;CLOCK_TOWN_EAST;Purchase - Chateau;MM Milk Bar Purchase Chateau;none;0;0;0;MILK_BAR;none;All;0;mm;;
MILK_BAR_MILK;CLOCK_TOWN_EAST;Purchase - Milk;MM Milk Bar Purchase Milk;none;0;0;0;MILK_BAR;none;All;0;mm;;
MASK_TROUPE_LEADER;CLOCK_TOWN_EAST;Circus Leader's Mask;MM Milk Bar Troupe Leader Mask;none;0;0;0;MILK_BAR;none;All;0;mm;;
MOON_TEAR;CLOCK_TOWN_EAST;Moon Tear;MM Astral Observatory Moon Tear;none;0;0;0;TERMINA_FIELD;none;All;0;mm;;
0x00;CLOCK_TOWN_EAST;Passage;MM Astral Observatory Passage Chest;none;0;0;0;OBSERVATORY;none;All;0;mm;;
0x0010;CLOCK_TOWN_EAST;Passage 1;MM Astral Observatory Passage Pot 1;none;0;0;0;OBSERVATORY;none;All;0;mm;;
0x0011;CLOCK_TOWN_EAST;Passage 2;MM Astral Observatory Passage Pot 2;none;0;0;0;OBSERVATORY;none;All;0;mm;;
0x0012;CLOCK_TOWN_EAST;Passage 3;MM Astral Observatory Passage Pot 3;none;0;0;0;OBSERVATORY;none;All;0;mm;;
0x0013;CLOCK_TOWN_EAST;Passage 4;MM Astral Observatory Passage Pot 4;none;0;0;0;OBSERVATORY;none;All;0;mm;;
0x0104;CLOCK_TOWN_EAST;Astral Observatory 1;MM Astral Observatory Pot 1;none;0;0;0;OBSERVATORY;none;All;0;mm;;
0x0105;CLOCK_TOWN_EAST;Astral Observatory 2;MM Astral Observatory Pot 2;none;0;0;0;OBSERVATORY;none;All;0;mm;;
0x0106;CLOCK_TOWN_EAST;Astral Observatory 3;MM Astral Observatory Pot 3;none;0;0;0;OBSERVATORY;none;All;0;mm;;
MASK_BLAST;CLOCK_TOWN_NORTH;Blast Mask;MM Clock Town Blast Mask;npc;379;315;0;CLOCK_TOWN_NORTH;npc;All;0;mm;Clock (Night 1), Soul of Citizens (MM);Save the old lady from being robbed by <b>Sakon</b> in <b>North Clock Town</b> at 12AM on first night
BOMBER_NOTEBOOK;CLOCK_TOWN_NORTH;Bomber Notebook;MM Clock Town Bomber Notebook;npc;566;148;0;CLOCK_TOWN_NORTH;npc;All;0;mm;Soul of Bombers' Kids;Find all <b>Bombers' Kids</b> as human
0x00010;CLOCK_TOWN_NORTH;Keaton Grass 1;MM Clock Town Keaton Grass Reward 1;grass;686;411;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x10010;CLOCK_TOWN_NORTH;Keaton Grass 2;MM Clock Town Keaton Grass Reward 2;grass;709;411;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x20010;CLOCK_TOWN_NORTH;Keaton Grass 3;MM Clock Town Keaton Grass Reward 3;grass;699;423;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x30010;CLOCK_TOWN_NORTH;Keaton Grass 4;MM Clock Town Keaton Grass Reward 4;grass;686;432;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x40010;CLOCK_TOWN_NORTH;Keaton Grass 5;MM Clock Town Keaton Grass Reward 5;grass;673;423;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x50010;CLOCK_TOWN_NORTH;Keaton Grass 6;MM Clock Town Keaton Grass Reward 6;grass;663;411;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x60010;CLOCK_TOWN_NORTH;Keaton Grass 7;MM Clock Town Keaton Grass Reward 7;grass;673;399;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x70010;CLOCK_TOWN_NORTH;Keaton Grass 8;MM Clock Town Keaton Grass Reward 8;grass;686;390;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
0x80010;CLOCK_TOWN_NORTH;Keaton Grass 9;MM Clock Town Keaton Grass Reward 9;grass;699;399;0;CLOCK_TOWN_NORTH;grass;All;0;mm;Spin Attack Upgrade (MM);
KEATON_HEART_PIECE;CLOCK_TOWN_NORTH;Keaton - Heart Piece;MM Clock Town Keaton HP;npc;686;359;0;CLOCK_TOWN_NORTH;npc;All;0;mm;Keaton Mask (MM), Soul of Keaton;Cut the keaton grass while wearing the <b>Keaton Mask</b> and answer the questions asked by <b>Keaton</b>
0x0a;CLOCK_TOWN_NORTH;Tree - Heart Piece;MM Clock Town Tree HP;collectible;614;369;0;CLOCK_TOWN_NORTH;collectible;All;0;mm;;Jump from platform to the tree to get the <b>Heart Piece</b>
DEKU_PLAYGROUND_2;CLOCK_TOWN_NORTH;Reward - All Days;MM Deku Playground Reward All Days;none;0;0;0;DEKU_PLAYGROUND;none;All;0;mm;;
DEKU_PLAYGROUND_1;CLOCK_TOWN_NORTH;Reward - Any Day;MM Deku Playground Reward Any Day;none;0;0;0;DEKU_PLAYGROUND;none;All;0;mm;;
GREAT_FAIRY_TOWN;CLOCK_TOWN_NORTH;Great Fairy - Link;MM Clock Town Great Fairy;none;0;0;0;MM_FAIRY_CLOCK_TOWN;none;All;0;mm;;
GREAT_FAIRY_TOWN_ALT;CLOCK_TOWN_NORTH;Great Fairy - Mojo;MM Clock Town Great Fairy Alt;none;0;0;0;MM_FAIRY_CLOCK_TOWN;none;All;0;mm;;
SCRUB_LAND;CLOCK_TOWN_SOUTH;Land Title Deed;MM Clock Town Business Scrub;npc;375;420;0;CLOCK_TOWN_SOUTH;scrub;All;0;mm;Moon Tear, Soul of Business Scrubs (MM);Give the <b>Moon Tear</b> to the scrub
OWL_CLOCK_TOWN;CLOCK_TOWN_SOUTH;Owl Statue;MM Clock Town Owl Statue;npc;193;275;0;CLOCK_TOWN_SOUTH;npc;All;0;mm;Sword (MM);Hit the statue with a sword
0x0a;CLOCK_TOWN_SOUTH;Platform - Heart Piece;MM Clock Town Platform HP;collectible;348;226;0;CLOCK_TOWN_SOUTH;collectible;All;0;mm;;Reach the platform using the deku flower or Link
POSTBOX;CLOCK_TOWN_SOUTH;Post Box - Heart Piece;MM Clock Town Post Box;npc;649;564;0;CLOCK_TOWN_SOUTH;collectible;All;0;mm;Postman's Hat;Check any mailbox while wearing the <b>Postman's Hat</b>
0x00;CLOCK_TOWN_SOUTH;South East Stairs - Roof;MM Clock Town South Chest Lower;chest;894;248;0;CLOCK_TOWN_SOUTH;chest;All;0;mm;Deku Mask, Moon Tear, Soul of Business Scrubs (MM);Use the deku flower to reach the south east platform
0x01;CLOCK_TOWN_SOUTH;Day 3 - Central Platform;MM Clock Town South Chest Upper;chest;649;398;0;CLOCK_TOWN_SOUTH;chest;All;0;mm;Deku Mask, Moon Tear, Clock (Day 3) / Clock (Night 3), Soul of Business Scrubs (MM);Use the deku flower to reach the top of the center platform on day 3
0x0001d;CLOCK_TOWN_SOUTH;Item 1;MM Clock Town South Wonder Item 1;wonder;305;122;2;CLOCK_TOWN_SOUTH;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Shoot at the center of the clock
0x1001d;CLOCK_TOWN_SOUTH;Item 2;MM Clock Town South Wonder Item 2;wonder;327;118;1;CLOCK_TOWN_SOUTH;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Shoot at the center of the clock
0x2001d;CLOCK_TOWN_SOUTH;Item 3;MM Clock Town South Wonder Item 3;wonder;315;110;0;CLOCK_TOWN_SOUTH;wonder;All;0;mm;Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Shoot at the center of the clock
SONG_HEALING;CLOCK_TOWN_SOUTH;Song of Healing;MM Initial Song of Healing;npc;368;302;0;CLOCK_TOWN_SOUTH;npc;All;0;mm;;Welcome to Majora's Mask
TINGLE_MAP_CLOCK_TOWN;CLOCK_TOWN_SOUTH;Tingle - Clock Town Map;MM Tingle Map Clock Town;npc;394;148;0;CLOCK_TOWN_NORTH;npc;All;0;mm;Hookshot (MM) / Bow (MM) / Deku Mask + Magic Upgrade (MM) / Zora Mask (MM), Soul of Tingle;Buy the Clock Town map from <b>Tingle</b>
TINGLE_MAP_GREAT_BAY;CLOCK_TOWN_SOUTH;Tingle - Great Bay Map;MM Tingle Map Great Bay;npc;310;504;0;GREAT_BAY_COAST;npc;All;0;mm;Hookshot (MM) / Bow (MM) / Deku Mask + Magic Upgrade (MM) / Zora Mask (MM), Soul of Tingle;Buy the Great Bay Coast map from <b>Tingle</b>
TINGLE_MAP_STONE_TOWER;CLOCK_TOWN_SOUTH;Tingle - Ikana Map;MM Tingle Map Ikana;npc;344;455;0;IKANA_CANYON;npc;All;0;mm;Hookshot (MM) / Bow (MM) / Deku Mask + Magic Upgrade (MM) / Zora Mask (MM), Soul of Tingle;Buy the Ikana map from <b>Tingle</b>
TINGLE_MAP_ROMANI_RANCH;CLOCK_TOWN_SOUTH;Tingle - Ranch Map;MM Tingle Map Ranch;npc;639;200;0;MILK_ROAD;npc;All;0;mm;Hookshot (MM) / Bow (MM) / Deku Mask + Magic Upgrade (MM) / Zora Mask (MM), Soul of Tingle;Buy the Milk Road map from <b>Tingle</b>
TINGLE_MAP_SNOWHEAD;CLOCK_TOWN_SOUTH;Tingle - Snowhead Map;MM Tingle Map Snowhead;npc;561;248;0;TWIN_ISLANDS;npc;All;0;mm;Hookshot (MM) / Bow (MM) / Deku Mask + Magic Upgrade (MM) / Zora Mask (MM), Soul of Tingle;Buy the Snowhead map from <b>Tingle</b>
TINGLE_MAP_WOODFALL;CLOCK_TOWN_SOUTH;Tingle - Woodfall Map;MM Tingle Map Woodfall;npc;468;149;0;ROAD_SOUTHERN_SWAMP;npc;All;0;mm;Hookshot (MM) / Bow (MM) / Deku Mask + Magic Upgrade (MM) / Zora Mask (MM), Soul of Tingle;Buy the Woodfall map from <b>Tingle</b>
BANK_1;CLOCK_TOWN_WEST;Bank Reward 1;MM Clock Town Bank Reward 1;npc;641;328;0;CLOCK_TOWN_WEST;npc;All;0;mm;Soul of the Banker;Obtained after depositing <b>200</b> rupees
BANK_2;CLOCK_TOWN_WEST;Bank Reward 2;MM Clock Town Bank Reward 2;npc;659;317;0;CLOCK_TOWN_WEST;npc;All;0;mm;Soul of the Banker;Obtained after depositing <b>500</b> rupees
BANK_3;CLOCK_TOWN_WEST;Bank Reward 3;MM Clock Town Bank Reward 3;npc;675;306;0;CLOCK_TOWN_WEST;npc;All;0;mm;Soul of the Banker;Obtained after depositing <b>1000</b> rupees
ROSA_HEART_PIECE;CLOCK_TOWN_WEST;Rosa Sisters - Heart Piece;MM Clock Town Rosa Sisters HP;npc;403;284;0;CLOCK_TOWN_WEST;npc;All;0;mm;Soul of Citizens (MM), Kamaro's Mask;Teach the Rosa Sisters how to dance
0x02;CLOCK_TOWN_WEST;Bomb Bag;MM Bomb Shop Bomb Bag;none;0;0;0;BOMB_SHOP;none;All;0;mm;;
0x03;CLOCK_TOWN_WEST;Large Bomb Bag;MM Bomb Shop Bomb Bag 2;none;0;0;0;BOMB_SHOP;none;All;0;mm;;
0x00;CLOCK_TOWN_WEST;Item 1;MM Bomb Shop Item 1;none;0;0;0;BOMB_SHOP;none;All;0;mm;;
0x01;CLOCK_TOWN_WEST;Item 2;MM Bomb Shop Item 2;none;0;0;0;BOMB_SHOP;none;All;0;mm;;
0x05;CLOCK_TOWN_WEST;Item 1;MM Trading Post Item 1;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x06;CLOCK_TOWN_WEST;Item 2;MM Trading Post Item 2;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x07;CLOCK_TOWN_WEST;Item 3;MM Trading Post Item 3;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x08;CLOCK_TOWN_WEST;Item 4;MM Trading Post Item 4;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x09;CLOCK_TOWN_WEST;Item 5;MM Trading Post Item 5;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x0a;CLOCK_TOWN_WEST;Item 6;MM Trading Post Item 6;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x0b;CLOCK_TOWN_WEST;Item 7;MM Trading Post Item 7;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x0c;CLOCK_TOWN_WEST;Item 8;MM Trading Post Item 8;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x0008;CLOCK_TOWN_WEST;Pot;MM Trading Post Pot;none;0;0;0;TRADING_POST;none;All;0;mm;;
0x04;CLOCK_TOWN_WEST;All-Night Mask;MM Curiosity Shop All-Night Mask;none;0;0;0;CURIOSITY_SHOP;none;All;0;mm;;
SWORDSMAN_HEART_PIECE;CLOCK_TOWN_WEST;Heart Piece;MM Swordsman School HP;none;0;0;0;SWORDSMAN_SCHOOL;none;All;0;mm;;
0x0006;CLOCK_TOWN_WEST;Pot 1;MM Swordsman School Pot 1;none;0;0;0;SWORDSMAN_SCHOOL;none;All;0;mm;;
0x0007;CLOCK_TOWN_WEST;Pot 2;MM Swordsman School Pot 2;none;0;0;0;SWORDSMAN_SCHOOL;none;All;0;mm;;
0x0008;CLOCK_TOWN_WEST;Pot 3;MM Swordsman School Pot 3;none;0;0;0;SWORDSMAN_SCHOOL;none;All;0;mm;;
0x0009;CLOCK_TOWN_WEST;Pot 4;MM Swordsman School Pot 4;none;0;0;0;SWORDSMAN_SCHOOL;none;All;0;mm;;
0x000a;CLOCK_TOWN_WEST;Pot 5;MM Swordsman School Pot 5;none;0;0;0;SWORDSMAN_SCHOOL;none;All;0;mm;;
POSTMAN_HEART_PIECE;CLOCK_TOWN_WEST;Postman Game - Heart Piece;MM Post Office HP;none;0;0;0;POST_OFFICE;none;All;0;mm;;
MASK_BUNNY;CUCCO_SHACK;Bunny Mask;MM Cucco Shack Bunny Mask;npc;407;318;0;CUCCO_SHACK;npc;All;0;mm;Bremen Mask, Soul of Grog;Make the chick become cuccos by wearing the <b>Bremen Mask</b>
0x0000e;CUCCO_SHACK;Crate 1;MM Cucco Shack Crate 1;crate;871;317;0;CUCCO_SHACK;crate;All;0;mm;;
0x0000f;CUCCO_SHACK;Crate 2;MM Cucco Shack Crate 2;crate;851;317;0;CUCCO_SHACK;crate;All;0;mm;;
0x00016;CUCCO_SHACK;Crate 3;MM Cucco Shack Crate 3;crate;831;317;0;CUCCO_SHACK;crate;All;0;mm;;
0x1000d;CUCCO_SHACK;Potted Plant 1;MM Cucco Shack Potted Plant 1 Grass;grass;740;507;1;CUCCO_SHACK;grass;All;0;mm;;
0x0000d;CUCCO_SHACK;Potted Plant 1;MM Cucco Shack Potted Plant 1 Pot;pot;755;507;0;CUCCO_SHACK;pot;All;0;mm;;
0x10017;CUCCO_SHACK;Potted Plant 2;MM Cucco Shack Potted Plant 2 Grass;grass;705;507;1;CUCCO_SHACK;grass;All;0;mm;;
0x00017;CUCCO_SHACK;Potted Plant 2;MM Cucco Shack Potted Plant 2 Pot;pot;720;507;0;CUCCO_SHACK;pot;All;0;mm;;
0x00011;CUCCO_SHACK;Wood Hole 1;MM Cucco Shack Wonder Item 1;wonder;279;289;1;CUCCO_SHACK;wonder;All;0;mm;Sword (MM) / Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Hit the right hole
0x10011;CUCCO_SHACK;Wood Hole 2;MM Cucco Shack Wonder Item 2;wonder;284;300;2;CUCCO_SHACK;wonder;All;0;mm;Sword (MM) / Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Hit the right hole
0x20011;CUCCO_SHACK;Wood Hole 3;MM Cucco Shack Wonder Item 3;wonder;284;278;0;CUCCO_SHACK;wonder;All;0;mm;Sword (MM) / Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Hit the right hole
0x00012;CUCCO_SHACK;Wood Hole 4;MM Cucco Shack Wonder Item 4;wonder;284;357;2;CUCCO_SHACK;wonder;All;0;mm;Sword (MM) / Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Hit the left hole
0x10012;CUCCO_SHACK;Wood Hole 5;MM Cucco Shack Wonder Item 5;wonder;279;347;1;CUCCO_SHACK;wonder;All;0;mm;Sword (MM) / Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Hit the left hole
0x20012;CUCCO_SHACK;Wood Hole 6;MM Cucco Shack Wonder Item 6;wonder;284;335;0;CUCCO_SHACK;wonder;All;0;mm;Sword (MM) / Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Bow (MM) / Hookshot (MM) / Zora Mask (MM) / Deku Mask (MM) + Magic Upgrade (MM);Hit the left hole
0x04;CURIOSITY_SHOP;All-Night Mask;MM Curiosity Shop All-Night Mask;shop;307;397;0;CURIOSITY_SHOP;shop;All;0;mm;Clock (Night 3), Soul of Trading Post Owner;On night 3, buy the <b>All-Night Mask</b> from the <b>Trading Post Owner</b>
MASK_KEATON;CURIOSITY_SHOP;Owner Reward 1;MM Kafei Hideout Owner Reward 1;npc;541;252;0;CURIOSITY_SHOP;npc;All;0;mm;Clock (Day 3), Soul of Trading Post Owner, Soul of Kafei;Speak to the <b>Trading Post Owner</b> on day 3 after you previously met <b>Kafei</b> on day 2
LETTER_TO_MAMA;CURIOSITY_SHOP;Owner Reward 2;MM Kafei Hideout Owner Reward 2;npc;532;224;0;CURIOSITY_SHOP;npc;All;0;mm;Clock (Day 3), Soul of Trading Post Owner, Soul of Kafei;Speak to the <b>Trading Post Owner</b> on day 3 after you previously met <b>Kafei</b> on day 2
PENDANT_OF_MEMORIES;CURIOSITY_SHOP;Pendant of Memories;MM Kafei Hideout Pendant of Memories;npc;548;373;0;CURIOSITY_SHOP;npc;All;0;mm;Letter to Kafei, Clock (Day 2), Soul of Kafei, Soul of Citizens (MM);Speak to <b>Kafei</b>
0x00;DAMPE_HOUSE;Bottle;MM Beneath The Graveyard Dampe Chest;chest;284;311;0;DAMPE_HOUSE;chest;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3), Soul of Dampe (MM), Soul of Poes (MM);Find the 3 blue flames and defeat the <b>Big Poe</b>
0x0010;DAMPE_HOUSE;Pot 1;MM Beneath The Graveyard Pot Dampe 01;pot;136;347;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0011;DAMPE_HOUSE;Pot 2;MM Beneath The Graveyard Pot Dampe 02;pot;139;279;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0012;DAMPE_HOUSE;Pot 3;MM Beneath The Graveyard Pot Dampe 03;pot;179;347;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0013;DAMPE_HOUSE;Pot 4;MM Beneath The Graveyard Pot Dampe 04;pot;181;279;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0014;DAMPE_HOUSE;Pot 5;MM Beneath The Graveyard Pot Dampe 05;pot;222;346;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0015;DAMPE_HOUSE;Pot 6;MM Beneath The Graveyard Pot Dampe 06;pot;224;278;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0016;DAMPE_HOUSE;Pot 7;MM Beneath The Graveyard Pot Dampe 07;pot;822;350;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0017;DAMPE_HOUSE;Pot 8;MM Beneath The Graveyard Pot Dampe 08;pot;818;267;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0018;DAMPE_HOUSE;Pot 9;MM Beneath The Graveyard Pot Dampe 09;pot;772;350;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
0x0019;DAMPE_HOUSE;Pot 10;MM Beneath The Graveyard Pot Dampe 10;pot;768;267;0;DAMPE_HOUSE;pot;All;0;mm;Soul of Stalchildren (MM), Captain's Hat, Clock (Night 3);
SONG_AWAKENING;DEKU_KING_CHAMBER;Sonata of Awakening;MM Deku Palace Sonata of Awakening;npc;180;314;0;DEKU_KING_CHAMBER;npc;All;0;mm;Deku Mask, Fairy Ocarina (MM) / Ocarina of Time (MM);Pull out your ocarina in front of the monkey while wearing the <b>Deku  Mask</b>
0x1e;DEKU_PALACE;Garden Heart Piece;MM Deku Palace HP;collectible;210;133;0;DEKU_PALACE;collectible;All;0;mm;;Avoid the deku guards to reach the heart piece
0x010f;DEKU_PALACE;Upper 1;MM Deku Palace Pot 1;pot;571;327;1;DEKU_PALACE;pot;All;0;mm;Deku Mask, Beans (MM), Spring Water;Plant a bean on the top right soil of the deku palace and use the deku flowers to reach the pots
0x0110;DEKU_PALACE;Upper 2;MM Deku Palace Pot 2;pot;571;312;0;DEKU_PALACE;pot;All;0;mm;Deku Mask, Beans (MM), Spring Water;Plant a bean on the top right soil of the deku palace and use the deku flowers to reach the pots
0x00200;DEKU_PALACE;Left 1;MM Deku Palace Rupee Left 1;rupee;271;292;0;DEKU_PALACE;rupee;All;0;mm;;
0x00201;DEKU_PALACE;Left 2;MM Deku Palace Rupee Left 2;rupee;285;292;0;DEKU_PALACE;rupee;All;0;mm;;
0x00202;DEKU_PALACE;Left 3;MM Deku Palace Rupee Left 3;rupee;257;292;0;DEKU_PALACE;rupee;All;0;mm;;
0x00203;DEKU_PALACE;Left 4;MM Deku Palace Rupee Left 4;none;0;0;0;DEKU_PALACE;none;All;0;mm;;
0x00204;DEKU_PALACE;Left 4;MM Deku Palace Rupee Left 5;rupee;396;213;0;DEKU_PALACE;rupee;All;0;mm;;
0x00205;DEKU_PALACE;Left 5;MM Deku Palace Rupee Left 6;rupee;380;212;0;DEKU_PALACE;rupee;All;0;mm;;
0x00206;DEKU_PALACE;Left 6;MM Deku Palace Rupee Left 7;rupee;364;213;0;DEKU_PALACE;rupee;All;0;mm;;
0x00207;DEKU_PALACE;Left 7;MM Deku Palace Rupee Left Far 1;rupee;228;78;0;DEKU_PALACE;rupee;All;0;mm;;
0x00208;DEKU_PALACE;Left 8;MM Deku Palace Rupee Left Far 2;rupee;212;79;0;DEKU_PALACE;rupee;All;0;mm;;
0x00209;DEKU_PALACE;Left 9;MM Deku Palace Rupee Left Far 3;rupee;196;78;0;DEKU_PALACE;rupee;All;0;mm;;
0x0020a;DEKU_PALACE;Left 10;MM Deku Palace Rupee Layout-Dependant 1;rupee;369;164;0;DEKU_PALACE;rupee;All;0;mm;;
0x0020b;DEKU_PALACE;Left 11;MM Deku Palace Rupee Layout-Dependant 2;rupee;390;164;0;DEKU_PALACE;rupee;All;0;mm;;
